0,1
5.0,-50.29496561231174
5.0,-26.021958798449077
5.0,-26.00062322534228
5.0,-29.498718826058933
4.0,179.3166937207516
4.0,191.83959052740101
4.0,202.0085956936564
12.0,-2064.243339832948
8.0,-1806.339486537166
4.0,-34.03531506197854
4.0,-38.86038358111006
4.0,-44.79315670991312
4.0,-264.592072576771
4.0,-256.8191295640967
4.0,-244.0805458572265
9.0,-728.4905932816101
15.0,-654.9665428259315
4.0,-53.47432081746547
4.0,-59.63573196369941
3.0,-64.92747826138327
8.0,-195.28743809693168
8.0,-190.40660224188335
8.0,-186.85771993625906
8.0,-383.127907761223
8.0,-371.26710171236726
3.0,-71.45634152430088
3.0,-74.09871661744153
4.0,-74.67386898067778
10.0,-40.724321913655615
10.0,-38.83718951647165
9.0,-20.880599119615596
5.0,-278.64931043349947
9.0,195.20842306313602
5.0,-75.80565641597943
5.0,-73.87066121214713
5.0,-70.76130847195613
8.0,42.45970428369037
8.0,34.02800086750082
8.0,21.67867069593018
8.0,173.6263631581643
8.0,164.56563248457118
5.0,-64.87266874613825
5.0,-59.46231407272721
5.0,-52.48604463681684
7.0,-45.04249623834869
7.0,-51.358876470236254
6.0,-54.5532771762945
5.0,109.92477895057925
5.0,101.28408081185611
5.0,-45.278499874595155
5.0,-41.772464284674925
5.0,-39.152087609364685
5.0,-21.61747682929817
5.0,-21.202401597889263
5.0,-22.01568398025387
5.0,50.38597335728406
5.0,43.29499689893126
5.0,-37.95601614120642
5.0,-38.829837757352394
5.0,-40.92017919403973
5.0,-2.065487678710042
5.0,-3.7188180874689465
5.0,-6.041047395690583
4.0,34.369985183024596
4.0,37.46073897458464
4.0,-44.707892591632714
4.0,-44.587838506819025
4.0,-44.97070348684197
4.0,-11.308778042008356
4.0,-11.161411688107393
4.0,-11.28740903126132
4.0,37.900256153383
4.0,35.23974323888589
5.0,-34.14050510687318
5.0,-33.80613272769722
5.0,-35.78531342934809
4.0,116.78389571921144
4.0,123.87759730780652
4.0,129.2142908351756
42.0,-966.8881517235319
39.0,-931.1006277810795
5.0,-40.117937601683735
4.0,-44.106972510129964
4.0,-47.864026503944814
3.0,85.04965944635413
3.0,74.91441043972719
3.0,58.610995793243205
5.0,-537.6461398301475
18.0,-242.77068292932205
4.0,-53.47250374846867
4.0,-57.543334879420314
5.0,-61.02850711160684
8.0,-174.8963319070694
8.0,-171.21985798416742
8.0,-168.1680694956718
12.0,116.1671573764338
12.0,163.0573728016015
5.0,-63.80242473198764
5.0,-65.21900292881301
5.0,-66.08030560776685
11.0,-65.99440761175629
9.0,-70.17276516230973
9.0,-50.51691366136018
9.0,123.17537892609357
9.0,135.8147095823171
5.0,-67.11240281415222
5.0,-65.94679838982276
5.0,-63.83961307890607
8.0,23.342848669102693
8.0,17.456510479443978
8.0,8.335684140509471
7.0,128.70731595665512
7.0,128.56813950882187
5.0,-59.86821234976193
5.0,-56.278309090363166
5.0,-51.93122668712162
8.0,-68.94405364028897
7.0,-75.68718415900742
6.0,-73.99094268852174
5.0,55.93714036416165
5.0,51.63877884367639
5.0,-47.08445322851338
5.0,-44.524552497430705
5.0,-42.75554932442199
5.0,-26.956594352548052
5.0,-26.307475180598516
5.0,-26.627206282360987
5.0,24.19575881789811
5.0,19.261336452338526
5.0,-41.86661091485118
5.0,-42.361974985526516
5.0,-43.676677380992714
5.0,-8.92107641292506
5.0,-10.260940436182011
5.0,-12.168174028547412
5.0,22.488041338830243
5.0,17.120886627027744
5.0,-46.325311835677184
4.0,-48.30611387608516
4.0,-48.502682748286446
4.0,-18.5064036258874
4.0,-18.325381874978632
4.0,-18.37083317565424
4.0,22.178024578364443
4.0,20.70461703442311
5.0,-41.46526001902049
5.0,-41.19600463020768
5.0,-42.10461036810929
5.0,282.04875047268547
5.0,303.4847606715551
5.0,309.00303817309737
44.0,-1895.2253715187844
8.0,-1933.173925445211
5.0,-44.40884118554726
5.0,-46.80092449792639
5.0,-49.59038097584323
8.0,-361.78346350393855
19.0,-186.25378015456795
18.0,-156.2324335468416
16.0,-744.329457552484
8.0,-730.1638887247103
5.0,-52.95924113479873
5.0,-54.775138466457435
5.0,-55.79320169487181
